society,dataset_file,max_dataset_size,fuzzy_sets_file,ling_vars_file,rules_file_id,interpretability_index,min_nr_datapoints,min_certainty_threshold,genetic_algo,ga_nr_gen,pop_size,trial,STEP/DATAPOINT,use_correct_interpretation,social_interpretation,certainty_interpretation,contextualize,FSQ_position_qualifier_DIST_low_distance_a,FSQ_position_qualifier_DIST_low_distance_b,FSQ_position_qualifier_DIST_low_distance_c,FSQ_position_qualifier_DIST_low_distance_d,FSQ_position_qualifier_DIST_mid_distance_a,FSQ_position_qualifier_DIST_mid_distance_b,FSQ_position_qualifier_DIST_mid_distance_c,FSQ_position_qualifier_DIST_mid_distance_d,FSQ_position_qualifier_DIST_high_distance_a,FSQ_position_qualifier_DIST_high_distance_b,FSQ_position_qualifier_DIST_high_distance_c,FSQ_position_qualifier_DIST_high_distance_d,FSQ_position_qualifier_VOLUME_low_volume_a,FSQ_position_qualifier_VOLUME_low_volume_b,FSQ_position_qualifier_VOLUME_low_volume_c,FSQ_position_qualifier_VOLUME_low_volume_d,FSQ_position_qualifier_VOLUME_mid_volume_a,FSQ_position_qualifier_VOLUME_mid_volume_b,FSQ_position_qualifier_VOLUME_mid_volume_c,FSQ_position_qualifier_VOLUME_mid_volume_d,FSQ_position_qualifier_VOLUME_high_volume_a,FSQ_position_qualifier_VOLUME_high_volume_b,FSQ_position_qualifier_VOLUME_high_volume_c,FSQ_position_qualifier_VOLUME_high_volume_d,FSQ_position_qualifier_MOVEMENTS_low_mov_a,FSQ_position_qualifier_MOVEMENTS_low_mov_b,FSQ_position_qualifier_MOVEMENTS_low_mov_c,FSQ_position_qualifier_MOVEMENTS_low_mov_d,FSQ_position_qualifier_MOVEMENTS_mid_mov_a,FSQ_position_qualifier_MOVEMENTS_mid_mov_b,FSQ_position_qualifier_MOVEMENTS_mid_mov_c,FSQ_position_qualifier_MOVEMENTS_mid_mov_d,FSQ_position_qualifier_MOVEMENTS_high_mov_a,FSQ_position_qualifier_MOVEMENTS_high_mov_b,FSQ_position_qualifier_MOVEMENTS_high_mov_c,FSQ_position_qualifier_MOVEMENTS_high_mov_d
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,557,True,NEGATIVITY,"{'SOCIALITY': -0.02499993865993912, 'DUTY': 0.1499996990978955, 'POSITIVITY': -0.07499984954894771, 'MATING': 0.0499998996992985, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': -0.02499994984964927, 'DECEPTION': 0.12499974924824622, 'NEGATIVITY': 0.17499964894754477}",True,0.31995734559595734,0.42501575815714265,0.48586151380930664,0.5450533601986086,0.4037635540077861,0.843883451801051,1.0478577021916566,1.402222584774042,1.9630912312167523,2.268618506558286,2.5220596163788795,2.6303799309403675,-3.988271459165933,-3.3499607169571366,54.59289181044986,60.36366108348892,30.6760553645361,31.187334436240867,76.24848747408737,80.7729209309248,36.99219722021776,37.67903344773896,94.66190211947742,100.193830048368,-0.0778893460136652,0.24454759321292546,0.3766568600450035,0.4357488336443798,0.32146749789949447,0.5121520222054246,0.657938464853473,0.858323279844647,0.4360658736176756,0.665137920130768,0.8504027927748675,0.8556171502517202
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,558,True,DECEPTION,"{'SOCIALITY': 0.10833829698887307, 'DUTY': 0.04546074870987776, 'POSITIVITY': 0.05277559138194964, 'MATING': 0.05000161791621724, 'ADVERSITY': 0.10000014286484556, 'INTELLECT': 0.1000022354163963, 'DECEPTION': 0.15000210489927046, 'NEGATIVITY': 0.06042623524300004}",True,0.21232818898676975,0.4286941646699605,0.5073258727457923,0.6980372188082563,0.5369634509986374,0.8496863886735049,1.0441647832231913,1.2690226877831907,2.052111194307409,2.2634040400437625,2.472626636329725,2.541359967849711,-3.988271459165933,48.200987103451666,54.60053036329839,60.36366108348892,39.7103189083187,75.13116377379761,79.16665012237885,83.564451354742,36.99219722021776,88.30923251508543,94.6027496138936,100.193830048368,-0.0812023414815399,0.265729633776076,0.4100658512057242,0.4757808854627523,0.38122880233914114,0.5108944933708549,0.6701737338732652,0.8290690614308879,0.4033667887134731,0.6799673968184854,0.858323279844647,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,559,True,SOCIALITY,"{'SOCIALITY': 0.24999977930307424, 'DUTY': -0.13864394976283503, 'POSITIVITY': 0.199999598797194, 'MATING': 0.24999949849649286, 'ADVERSITY': -0.020460805980389667, 'INTELLECT': 0.1204599153406804, 'DECEPTION': -0.0295397432299071, 'NEGATIVITY': -0.15000001845947228}",True,0.2699703182881563,0.4493233619273414,0.5191010682136553,0.6403950895068697,0.48886383655825305,0.866818543427573,1.033246974045169,1.210340714021015,2.110173407141778,2.2732718379374637,2.4395827776473555,2.4832977550153417,-3.988271459165933,-3.351652831727308,54.59968315673846,60.36366108348892,33.897404843594,34.34031606437578,66.63945128662866,70.2067543118409,36.99219722021776,37.618176233398046,94.53454810940535,100.193830048368,-0.07137415291129484,0.27197575501552473,0.4028104995395526,0.46595269689250723,0.3520940465210295,0.5226203913750175,0.6670003613522093,0.8354853585679874,0.4113946753172135,0.6886232446586619,0.8502953932409065,0.8502953932409065
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,560,True,DUTY,"{'SOCIALITY': 0.025001086025722694, 'DUTY': 0.19999959879719395, 'POSITIVITY': -0.06499042625682, 'MATING': 0.09999979939859698, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.050000270488748104, 'DECEPTION': 0.11832678793996505, 'NEGATIVITY': 0.12832597877169177}",True,0.2699703182881563,0.4493233619273414,0.5191010682136553,0.6403950895068697,0.48886383655825305,0.866818543427573,1.033246974045169,1.210340714021015,2.110173407141778,2.2732718379374637,2.4395827776473555,2.4832977550153417,-3.988271459165933,-3.351652831727308,54.59968315673846,60.36366108348892,33.897404843594,34.34031606437578,66.63945128662866,70.2067543118409,36.99219722021776,37.618176233398046,94.53454810940535,100.193830048368,-0.07137415291129484,0.27197575501552473,0.4028104995395526,0.46595269689250723,0.3520940465210295,0.5226203913750175,0.6670003613522093,0.8354853585679874,0.4113946753172135,0.6886232446586619,0.8502953932409065,0.8502953932409065
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,561,True,INTELLECT,"{'SOCIALITY': 0.006828325614402253, 'DUTY': 0.14999969909789568, 'POSITIVITY': -0.09999979939859696, 'MATING': 0.033333266466199024, 'ADVERSITY': 0.0499998996992985, 'INTELLECT': 0.07499981770380812, 'DECEPTION': 0.1386439497628351, 'NEGATIVITY': 0.15682798418498975}",True,0.2699703182881563,0.4493233619273414,0.5191010682136553,0.6403950895068697,0.48886383655825305,0.866818543427573,1.033246974045169,1.210340714021015,2.110173407141778,2.2732718379374637,2.4395827776473555,2.4832977550153417,-3.988271459165933,-3.351652831727308,54.59968315673846,60.36366108348892,33.897404843594,34.34031606437578,66.63945128662866,70.2067543118409,36.99219722021776,37.618176233398046,94.53454810940535,100.193830048368,-0.07137415291129484,0.27197575501552473,0.4028104995395526,0.46595269689250723,0.3520940465210295,0.5226203913750175,0.6670003613522093,0.8354853585679874,0.4113946753172135,0.6886232446586619,0.8502953932409065,0.8502953932409065
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,562,True,ADVERSITY,"{'SOCIALITY': -0.04999989969929851, 'DUTY': 0.1499996990978955, 'POSITIVITY': -0.07499984954894769, 'MATING': 0.02499993865993912, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.0499998996992985, 'DECEPTION': 0.12499974924824625, 'NEGATIVITY': 0.12499974924824622}",True,0.2699703182881563,0.4493233619273414,0.5191010682136553,0.6403950895068697,0.48886383655825305,0.866818543427573,1.033246974045169,1.210340714021015,2.110173407141778,2.2732718379374637,2.4395827776473555,2.4832977550153417,-3.988271459165933,-3.351652831727308,54.59968315673846,60.36366108348892,33.897404843594,34.34031606437578,66.63945128662866,70.2067543118409,36.99219722021776,37.618176233398046,94.53454810940535,100.193830048368,-0.07137415291129484,0.27197575501552473,0.4028104995395526,0.46595269689250723,0.3520940465210295,0.5226203913750175,0.6670003613522093,0.8354853585679874,0.4113946753172135,0.6886232446586619,0.8502953932409065,0.8502953932409065
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,563,True,MATING,"{'SOCIALITY': 0.2749993568629327, 'DUTY': -0.09999979939859709, 'POSITIVITY': 0.199999598797194, 'MATING': 0.32499934804544034, 'ADVERSITY': 0.02499993865993912, 'INTELLECT': 0.09999979939859698, 'DECEPTION': 0.024999949849649223, 'NEGATIVITY': -0.09999979939859709}",True,0.2699703182881563,0.4493233619273414,0.5191010682136553,0.6403950895068697,0.48886383655825305,0.866818543427573,1.033246974045169,1.210340714021015,2.110173407141778,2.2732718379374637,2.4395827776473555,2.4832977550153417,-3.988271459165933,-3.351652831727308,54.59968315673846,60.36366108348892,33.897404843594,34.34031606437578,66.63945128662866,70.2067543118409,36.99219722021776,37.618176233398046,94.53454810940535,100.193830048368,-0.07137415291129484,0.27197575501552473,0.4028104995395526,0.46595269689250723,0.3520940465210295,0.5226203913750175,0.6670003613522093,0.8354853585679874,0.4113946753172135,0.6886232446586619,0.8502953932409065,0.8502953932409065
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,564,True,POSITIVITY,"{'SOCIALITY': 0.16110302615446706, 'DUTY': -0.034526111328188336, 'POSITIVITY': 0.15000210489927046, 'MATING': 0.05166926570836659, 'ADVERSITY': 0.011355708807752395, 'INTELLECT': 0.050000105667012906, 'DECEPTION': -1.3623114842516109e-17, 'NEGATIVITY': -0.07204832526720953}",True,0.2699703182881563,0.4493233619273414,0.5191010682136553,0.6403950895068697,0.48886383655825305,0.866818543427573,1.033246974045169,1.210340714021015,2.110173407141778,2.2732718379374637,2.4395827776473555,2.4832977550153417,-3.988271459165933,-3.351652831727308,54.59968315673846,60.36366108348892,33.897404843594,34.34031606437578,66.63945128662866,70.2067543118409,36.99219722021776,37.618176233398046,94.53454810940535,100.193830048368,-0.07137415291129484,0.27197575501552473,0.4028104995395526,0.46595269689250723,0.3520940465210295,0.5226203913750175,0.6670003613522093,0.8354853585679874,0.4113946753172135,0.6886232446586619,0.8502953932409065,0.8502953932409065
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,565,True,NEGATIVITY,"{'SOCIALITY': -0.02499993865993912, 'DUTY': 0.02499993865993912, 'POSITIVITY': 0.09999979939859702, 'MATING': 3.5988168232043795e-18, 'ADVERSITY': 0.09999979939859702, 'INTELLECT': -0.04999989969929851, 'DECEPTION': 0.07499981770380812, 'NEGATIVITY': 0.07499981770380812}",True,0.2699703182881563,0.4493233619273414,0.5191010682136553,0.6403950895068697,0.48886383655825305,0.866818543427573,1.033246974045169,1.210340714021015,2.110173407141778,2.2732718379374637,2.4395827776473555,2.4832977550153417,-3.988271459165933,-3.351652831727308,54.59968315673846,60.36366108348892,33.897404843594,34.34031606437578,66.63945128662866,70.2067543118409,36.99219722021776,37.618176233398046,94.53454810940535,100.193830048368,-0.07137415291129484,0.27197575501552473,0.4028104995395526,0.46595269689250723,0.3520940465210295,0.5226203913750175,0.6670003613522093,0.8354853585679874,0.4113946753172135,0.6886232446586619,0.8502953932409065,0.8502953932409065
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,566,True,DECEPTION,"{'SOCIALITY': 0.061380428880866277, 'DUTY': 0.015004036991573483, 'POSITIVITY': 0.10165808297448577, 'MATING': 0.02500054952559271, 'ADVERSITY': 0.12499969904619992, 'INTELLECT': 0.10000233772124426, 'DECEPTION': 0.17045914072369883, 'NEGATIVITY': 0.035012779868747006}",True,0.2699703182881563,0.4493233619273414,0.5191010682136553,0.6403950895068697,0.48886383655825305,0.866818543427573,1.033246974045169,1.210340714021015,2.110173407141778,2.2732718379374637,2.4395827776473555,2.4832977550153417,-3.988271459165933,-3.351652831727308,54.59968315673846,60.36366108348892,33.897404843594,34.34031606437578,66.63945128662866,70.2067543118409,36.99219722021776,37.618176233398046,94.53454810940535,100.193830048368,-0.07137415291129484,0.27197575501552473,0.4028104995395526,0.46595269689250723,0.3520940465210295,0.5226203913750175,0.6670003613522093,0.8354853585679874,0.4113946753172135,0.6886232446586619,0.8502953932409065,0.8502953932409065
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,567,True,SOCIALITY,"{'SOCIALITY': 0.2071377338513571, 'DUTY': -0.05454020076238734, 'POSITIVITY': 0.17499961802839226, 'MATING': 0.15835949536547533, 'ADVERSITY': 0.016186661144683975, 'INTELLECT': 0.1000022354163963, 'DECEPTION': 0.027938713807428024, 'NEGATIVITY': -0.12500090295686422}",True,0.2699703182881563,0.4493233619273414,0.5191010682136553,0.6403950895068697,0.48886383655825305,0.866818543427573,1.033246974045169,1.210340714021015,2.110173407141778,2.2732718379374637,2.4395827776473555,2.4832977550153417,-3.988271459165933,-3.351652831727308,54.59968315673846,60.36366108348892,33.897404843594,34.34031606437578,66.63945128662866,70.2067543118409,36.99219722021776,37.618176233398046,94.53454810940535,100.193830048368,-0.07137415291129484,0.27197575501552473,0.4028104995395526,0.46595269689250723,0.3520940465210295,0.5226203913750175,0.6670003613522093,0.8354853585679874,0.4113946753172135,0.6886232446586619,0.8502953932409065,0.8502953932409065
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,568,True,DUTY,"{'SOCIALITY': -0.106829290407268, 'DUTY': 0.542306604430853, 'POSITIVITY': -0.19999959879719398, 'MATING': -0.04999989969929856, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': -0.02499994984964927, 'DECEPTION': 0.1295408459796415, 'NEGATIVITY': 0.24999949849649297}",True,0.2699703182881563,0.4493233619273414,0.5191010682136553,0.6403950895068697,0.48886383655825305,0.866818543427573,1.033246974045169,1.210340714021015,2.110173407141778,2.2732718379374637,2.4395827776473555,2.4832977550153417,-3.988271459165933,-3.351652831727308,54.59968315673846,60.36366108348892,33.897404843594,34.34031606437578,66.63945128662866,70.2067543118409,36.99219722021776,37.618176233398046,94.53454810940535,100.193830048368,-0.07137415291129484,0.27197575501552473,0.4028104995395526,0.46595269689250723,0.3520940465210295,0.5226203913750175,0.6670003613522093,0.8354853585679874,0.4113946753172135,0.6886232446586619,0.8502953932409065,0.8502953932409065
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,569,True,INTELLECT,"{'SOCIALITY': 0.08612053202687367, 'DUTY': 0.09999979939859704, 'POSITIVITY': -0.022216212292820225, 'MATING': 0.04286638366770318, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.1204599153406804, 'DECEPTION': 0.15000222015374753, 'NEGATIVITY': 0.08056131632911166}",True,0.2699703182881563,0.4493233619273414,0.5191010682136553,0.6403950895068697,0.48886383655825305,0.866818543427573,1.033246974045169,1.210340714021015,2.110173407141778,2.2732718379374637,2.4395827776473555,2.4832977550153417,-3.988271459165933,-3.351652831727308,54.59968315673846,60.36366108348892,33.897404843594,34.34031606437578,66.63945128662866,70.2067543118409,36.99219722021776,37.618176233398046,94.53454810940535,100.193830048368,-0.07137415291129484,0.27197575501552473,0.4028104995395526,0.46595269689250723,0.3520940465210295,0.5226203913750175,0.6670003613522093,0.8354853585679874,0.4113946753172135,0.6886232446586619,0.8502953932409065,0.8502953932409065
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,570,True,ADVERSITY,"{'SOCIALITY': 0.0499998996992985, 'DUTY': 0.02499993865993912, 'POSITIVITY': 0.07499981770380812, 'MATING': -0.04999989969929851, 'ADVERSITY': 0.0499998996992985, 'INTELLECT': 0.02499993865993912, 'DECEPTION': 1.2454771370052308e-17, 'NEGATIVITY': -0.049999899699298515}",True,0.2699703182881563,0.4493233619273414,0.5191010682136553,0.6403950895068697,0.48886383655825305,0.866818543427573,1.033246974045169,1.210340714021015,2.110173407141778,2.2732718379374637,2.4395827776473555,2.4832977550153417,-3.988271459165933,-3.351652831727308,54.59968315673846,60.36366108348892,33.897404843594,34.34031606437578,66.63945128662866,70.2067543118409,36.99219722021776,37.618176233398046,94.53454810940535,100.193830048368,-0.07137415291129484,0.27197575501552473,0.4028104995395526,0.46595269689250723,0.3520940465210295,0.5226203913750175,0.6670003613522093,0.8354853585679874,0.4113946753172135,0.6886232446586619,0.8502953932409065,0.8502953932409065
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,571,True,MATING,"{'SOCIALITY': 0.12499974924824625, 'DUTY': -0.07954029388327183, 'POSITIVITY': 0.09999979939859693, 'MATING': 0.14999969909789568, 'ADVERSITY': 3.5988168232043795e-18, 'INTELLECT': 0.05680682869266959, 'DECEPTION': 0.029539743229907073, 'NEGATIVITY': -0.07499981770380817}",True,0.2699703182881563,0.4493233619273414,0.5191010682136553,0.6403950895068697,0.48886383655825305,0.866818543427573,1.033246974045169,1.210340714021015,2.110173407141778,2.2732718379374637,2.4395827776473555,2.4832977550153417,-3.988271459165933,-3.351652831727308,54.59968315673846,60.36366108348892,33.897404843594,34.34031606437578,66.63945128662866,70.2067543118409,36.99219722021776,37.618176233398046,94.53454810940535,100.193830048368,-0.07137415291129484,0.27197575501552473,0.4028104995395526,0.46595269689250723,0.3520940465210295,0.5226203913750175,0.6670003613522093,0.8354853585679874,0.4113946753172135,0.6886232446586619,0.8502953932409065,0.8502953932409065
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,572,True,POSITIVITY,"{'SOCIALITY': 0.11945016162865643, 'DUTY': -0.04286638366770317, 'POSITIVITY': 0.16618575846043654, 'MATING': 0.057135133965701274, 'ADVERSITY': 0.057135133965701274, 'INTELLECT': 0.03165909750271891, 'DECEPTION': 0.057135133965701274, 'NEGATIVITY': -0.027938713807428045}",True,0.2699703182881563,0.4493233619273414,0.5191010682136553,0.6403950895068697,0.48886383655825305,0.866818543427573,1.033246974045169,1.210340714021015,2.110173407141778,2.2732718379374637,2.4395827776473555,2.4832977550153417,-3.988271459165933,-3.351652831727308,54.59968315673846,60.36366108348892,33.897404843594,34.34031606437578,66.63945128662866,70.2067543118409,36.99219722021776,37.618176233398046,94.53454810940535,100.193830048368,-0.07137415291129484,0.27197575501552473,0.4028104995395526,0.46595269689250723,0.3520940465210295,0.5226203913750175,0.6670003613522093,0.8354853585679874,0.4113946753172135,0.6886232446586619,0.8502953932409065,0.8502953932409065
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,573,True,NEGATIVITY,"{'SOCIALITY': -0.09999979939859707, 'DUTY': 0.24999949849649256, 'POSITIVITY': -0.199999598797194, 'MATING': 0.0499998996992985, 'ADVERSITY': 0.09999979939859702, 'INTELLECT': 0.0499998996992985, 'DECEPTION': 0.24999949849649256, 'NEGATIVITY': 0.29999939819579097}",True,0.2699703182881563,0.4493233619273414,0.5191010682136553,0.6403950895068697,0.48886383655825305,0.866818543427573,1.033246974045169,1.210340714021015,2.110173407141778,2.2732718379374637,2.4395827776473555,2.4832977550153417,-3.988271459165933,-3.351652831727308,54.59968315673846,60.36366108348892,33.897404843594,34.34031606437578,66.63945128662866,70.2067543118409,36.99219722021776,37.618176233398046,94.53454810940535,100.193830048368,-0.07137415291129484,0.27197575501552473,0.4028104995395526,0.46595269689250723,0.3520940465210295,0.5226203913750175,0.6670003613522093,0.8354853585679874,0.4113946753172135,0.6886232446586619,0.8502953932409065,0.8502953932409065
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,574,True,DECEPTION,"{'SOCIALITY': 0.15681005749219387, 'DUTY': -0.04286638366770317, 'POSITIVITY': 0.16110302615446706, 'MATING': 0.02206349276492281, 'ADVERSITY': 0.0750010329591391, 'INTELLECT': 0.10000233772124426, 'DECEPTION': 0.10000014286484556, 'NEGATIVITY': -0.05713513396570126}",True,0.2699703182881563,0.4493233619273414,0.5191010682136553,0.6403950895068697,0.48886383655825305,0.866818543427573,1.033246974045169,1.210340714021015,2.110173407141778,2.2732718379374637,2.4395827776473555,2.4832977550153417,-3.988271459165933,-3.351652831727308,54.59968315673846,60.36366108348892,33.897404843594,34.34031606437578,66.63945128662866,70.2067543118409,36.99219722021776,37.618176233398046,94.53454810940535,100.193830048368,-0.07137415291129484,0.27197575501552473,0.4028104995395526,0.46595269689250723,0.3520940465210295,0.5226203913750175,0.6670003613522093,0.8354853585679874,0.4113946753172135,0.6886232446586619,0.8502953932409065,0.8502953932409065
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,575,True,SOCIALITY,"{'SOCIALITY': 0.2071377338513571, 'DUTY': -0.11618704694960214, 'POSITIVITY': 0.19286385605635184, 'MATING': 0.13184160130744488, 'ADVERSITY': 0.016186661144683975, 'INTELLECT': 0.1000022354163963, 'DECEPTION': 0.016186661144683975, 'NEGATIVITY': -0.12500090295686422}",True,0.2699703182881563,0.4493233619273414,0.5191010682136553,0.6403950895068697,0.48886383655825305,0.866818543427573,1.033246974045169,1.210340714021015,2.110173407141778,2.2732718379374637,2.4395827776473555,2.4832977550153417,-3.988271459165933,-3.351652831727308,54.59968315673846,60.36366108348892,33.897404843594,34.34031606437578,66.63945128662866,70.2067543118409,36.99219722021776,37.618176233398046,94.53454810940535,100.193830048368,-0.07137415291129484,0.27197575501552473,0.4028104995395526,0.46595269689250723,0.3520940465210295,0.5226203913750175,0.6670003613522093,0.8354853585679874,0.4113946753172135,0.6886232446586619,0.8502953932409065,0.8502953932409065
